date,retentionD1
9/1/2022,16.62293948
9/1/2022,19.26205441
9/1/2022,15.74470989
9/1/2022,3.813825506
9/1/2022,2.056032195
9/1/2022,1.604194278
9/1/2022,3.371620741
9/1/2022,8.135050403
9/1/2022,66.74871065
9/1/2022,3.138544837
9/1/2022,7.708775371
9/1/2022,33.46756312
9/1/2022,16.39752197
9/1/2022,0.707919745
9/1/2022,16.34911649
9/1/2022,0.600243708
9/1/2022,28.90340864
9/1/2022,1.970120287
9/1/2022,1.970064608
9/1/2022,5.192692359
9/1/2022,19.57481835
9/1/2022,8.665878552
9/1/2022,0.752391667
9/1/2022,1.619141144
9/1/2022,6.101042706
9/1/2022,5.604557328
9/1/2022,7.444037649
9/1/2022,4.035142307
9/1/2022,96.62389196
9/1/2022,35.45625791
9/1/2022,0.52511293
9/1/2022,5.297473582
9/1/2022,138.8626342
9/1/2022,19.97939458
9/1/2022,65.29580682
9/1/2022,0.501334576
9/1/2022,0.923502743
9/1/2022,0.537144188
9/1/2022,56.71996902
9/1/2022,21.54014329
9/1/2022,0.73286175
9/1/2022,16.6771881
9/1/2022,2.271612752
9/1/2022,5.325933286
9/1/2022,3.010799516
9/1/2022,4.42525745
9/1/2022,3.355721644
9/1/2022,61.58554673
9/1/2022,2.967252776
9/1/2022,10.14654125
9/1/2022,5.297473582
9/1/2022,15.69537445
9/1/2022,28.12997403
9/1/2022,19.57481835
9/1/2022,7.781623185
9/1/2022,0.843762968
9/1/2022,44.63198309
9/1/2022,14.20632162
9/1/2022,59.00651912
9/1/2022,3.027127761
9/1/2022,17.98406881
9/1/2022,66.74871065
9/1/2022,0.791580909
9/1/2022,3.350679734
9/1/2022,9.706380247
9/1/2022,13.61784057
9/1/2022,3.347565398
9/1/2022,7.444695896
9/1/2022,20.80584314
9/1/2022,23.74253826
9/1/2022,17.19761371
9/1/2022,1.265301641
9/1/2022,2.584208093
9/1/2022,1.912089031
9/1/2022,1.016307726
9/1/2022,21.55148977
9/1/2022,7.444695896
9/1/2022,1.690004128
9/1/2022,20.68432553
9/1/2022,2.584208093
9/1/2022,34.22222538
9/1/2022,2.795793963
9/1/2022,20.17401977
9/1/2022,16.18259631
9/1/2022,2.922572213
9/1/2022,2.056032195
9/1/2022,34.81934648
9/1/2022,9.342352278
9/1/2022,21.54014329
9/1/2022,6.541980292
9/1/2022,1.9764897
9/1/2022,5.944180159
9/1/2022,5.038734366
9/1/2022,0.63514685
9/1/2022,7.897440936
9/1/2022,46.18368382
9/1/2022,17.41685669
9/1/2022,5.406335136
9/1/2022,2.120995109
9/1/2022,3.248013481
9/1/2022,7.331481279
9/1/2022,0.83557964
9/1/2022,66.74871065
9/1/2022,22.7873991
9/1/2022,2.056032195
9/1/2022,1.040128101
9/1/2022,4.25411194
9/1/2022,4.688884341
9/1/2022,27.17953617
9/1/2022,4.880454469
9/1/2022,5.325933286
9/1/2022,5.114501372
9/1/2022,0.267799641
9/1/2022,34.22222538
9/1/2022,3.486310118
9/1/2022,15.77599569
9/1/2022,14.94461814
9/1/2022,63.03845055
9/1/2022,58.69375518
9/1/2022,3.266787956
9/1/2022,0.8952639
9/1/2022,20.10778206
9/1/2022,3.982752397
9/1/2022,3.208480447
9/1/2022,4.627279516
9/1/2022,15.55637532
9/1/2022,5.297473582
9/1/2022,3.982752397
9/1/2022,2.248859716
9/1/2022,11.84490873
9/1/2022,23.74253826
9/1/2022,26.42487391
9/1/2022,4.688884341
9/1/2022,4.522364163
9/1/2022,1.400995653
9/1/2022,2.356483795
9/1/2022,9.059535243
9/1/2022,7.286270809
9/1/2022,1.668806571
9/1/2022,12.82126398
9/1/2022,60.45512785
9/1/2022,5.114501372
9/1/2022,16.89350557
9/1/2022,3.278752428
9/1/2022,2.386102738
9/1/2022,2.056032195
9/1/2022,29.89759219
9/1/2022,0.609235731
9/1/2022,3.043390449
9/1/2022,6.920414616
9/1/2022,14.30022328
9/1/2022,4.688884341
9/1/2022,3.794929584
9/1/2022,3.486310118
9/1/2022,19.57481835
9/1/2022,24.97197009
9/1/2022,24.78287184
9/1/2022,3.633750573
9/1/2022,17.55958628
9/1/2022,4.189417874
9/1/2022,3.794929584
9/1/2022,16.89350557
9/1/2022,8.600352887
9/1/2022,18.40108792
9/1/2022,5.145042509
9/1/2022,38.03362297
9/1/2022,3.486310118
9/1/2022,63.53443415
9/1/2022,0.365905234
9/1/2022,4.688884341
9/1/2022,4.522364163
9/1/2022,3.248013481
9/1/2022,0.431366225
9/1/2022,22.48255687
9/1/2022,24.97197009
9/1/2022,17.53314375
9/1/2022,8.53767136
9/1/2022,3.015824826
9/1/2022,13.74488975
9/1/2022,4.569108728
9/1/2022,11.76907421
9/1/2022,9.342352278
9/1/2022,2.056032195
9/1/2022,49.80794458
9/1/2022,2.879276781
9/1/2022,4.25411194
9/1/2022,14.60920061
9/1/2022,12.75097392
9/1/2022,11.71731455
9/1/2022,3.794929584
9/1/2022,34.81934648
9/1/2022,9.962852024
9/1/2022,1.501066771
9/1/2022,63.03845055
9/1/2022,0.974105546
9/1/2022,15.69537445
9/1/2022,7.440998144
9/1/2022,8.633110085
9/1/2022,38.03362297
9/1/2022,4.189417874
9/1/2022,1.586629213
9/1/2022,9.342352278
9/1/2022,0.572645403
9/1/2022,9.294887283
9/1/2022,4.78318408
9/1/2022,27.17953617
9/1/2022,2.075663149
9/1/2022,18.32586679
9/1/2022,22.69645668
9/1/2022,44.34984865
9/1/2022,64.1682054
9/1/2022,0.736530807
9/1/2022,24.24030293
9/1/2022,61.33399973
9/1/2022,0.685887051
9/1/2022,39.9940392
9/1/2022,1.511198401
9/1/2022,26.68331569
9/1/2022,0.880108393
9/1/2022,15.55173552
9/1/2022,5.492453465
9/1/2022,0.56629749
9/1/2022,17.15268561
9/1/2022,6.969816694
9/1/2022,9.706380247
9/1/2022,4.235165243
9/1/2022,15.85418668
9/1/2022,15.48446067
9/1/2022,4.880454469
9/1/2022,31.90643279
9/1/2022,15.98589053
9/1/2022,1.683202711
9/1/2022,8.854544116
9/1/2022,16.89350557
9/1/2022,0.964927121
9/1/2022,15.81937035
9/1/2022,2.261122089
9/1/2022,0.5280043
9/1/2022,9.247197891
9/1/2022,2.120995109
9/1/2022,16.98616543
9/1/2022,16.34911649
9/1/2022,12.11072558
9/1/2022,21.54014329
9/1/2022,6.641126772
9/1/2022,36.80853517
9/1/2022,6.359063502
9/1/2022,3.486310118
9/1/2022,13.21933514
9/1/2022,1.459243529
9/1/2022,2.803680266
9/1/2022,20.10778206
9/1/2022,4.1880816
9/1/2022,5.145042509
9/1/2022,14.94092488
9/1/2022,1.183599574
9/1/2022,3.486310118
9/1/2022,1.943106357
9/1/2022,16.34911649
9/1/2022,4.688884341
9/1/2022,8.302652596
9/1/2022,16.34911649
9/1/2022,0.868049531
9/1/2022,5.996261482
9/1/2022,0.485448119
9/1/2022,9.801534635
9/1/2022,25.36855601
9/1/2022,0.811190735
9/1/2022,46.18368382
9/1/2022,0.681732021
9/1/2022,17.04613844
9/1/2022,2.163174745
9/1/2022,24.24030293
9/1/2022,20.94457475
9/1/2022,58.69375518
9/1/2022,15.6324877
9/1/2022,0.720005864
9/1/2022,5.192692359
9/1/2022,0.701347545
9/1/2022,3.486310118
9/1/2022,2.851717413
9/1/2022,1.186231578
9/1/2022,9.003824391
9/1/2022,1.72589362
9/1/2022,0.758157024
9/1/2022,16.18259631
9/1/2022,2.013037816
9/1/2022,0.669561004
9/1/2022,4.053641035
9/1/2022,7.331481279
9/1/2022,0.775460102
9/1/2022,5.384115754
9/1/2022,24.86106283
9/1/2022,2.829453576
9/1/2022,8.135050403
9/1/2022,2.922572213
9/1/2022,3.591542364
9/1/2022,6.969816694
9/1/2022,16.87626809
9/1/2022,25.36855601
9/1/2022,35.22893579
9/1/2022,4.598391198
9/1/2022,96.62389196
9/1/2022,28.12997403
9/1/2022,4.208251181
9/1/2022,88.04706993
9/1/2022,7.53421498
9/1/2022,0.810348268
9/1/2022,14.89084173
9/1/2022,41.93445046
9/1/2022,5.684023592
9/1/2022,0.720005864
9/1/2022,0.56629749
9/1/2022,16.10668246
9/1/2022,15.6324877
9/1/2022,13.28915065
9/1/2022,16.34911649
9/1/2022,134.3150753
9/1/2022,15.81937035
9/1/2022,0.614042864
9/1/2022,7.807263605
9/1/2022,144.753862
9/1/2022,35.00740342
9/1/2022,9.014854679
9/1/2022,34.19883849
9/1/2022,88.30554804
9/1/2022,0.606013646
9/1/2022,16.34911649
9/1/2022,8.49131816
9/1/2022,16.18259631
9/1/2022,2.788831125
9/1/2022,2.591355488
9/1/2022,5.325933286
9/1/2022,2.788831125
9/1/2022,27.38205733
9/1/2022,0.609235731
